quote,author,tags,likes
"I may be a bigot, I may be a pedant' but I believe I have the ordinary Englishman with me here. He does not want 'religion'; he wants God.

And if you tell him that he knows God by an intuitive perception, you will only make him unhappy. He is fully conscious that the word came into his vocabulary when he was a child, when he was accustomed to accept from his elders a multitude of traditions, some of which his riper mind has discarded; that he has lived with the idea and grown accustomed to it, that it has formed part of a fairyland which he would like to find true. Precisely for that reason, he distrusts the sentiment; he suspects himself of fostering a grateful illusion, suspects that the wish was father to the thought. The notion of God fits in with his higher ideals, with his dearer hopes; all the more reason to surmise that it has been coined, by successive ages of mythology, for that purpose. The very reason why you ask him to believe in God, namely, that he wants to believe in God, is his main reason for doubting. The elders, when they heard Helen plead, made allowances for the beauty of her voice, lest they should be spellbound by its influence; what if this hope, too, should be an illusion of the Sirens?

The Englishman wants truth of fact; you will not get him to replace it by artistic values. The pressure of fact is all around him, reflected in the daily urgency of living; you must give him a metaphysic of fact, for the alternative is despair.","Ronald Knox,","belief, fact, faith, reason",0
Our love has not yet seen its high-water mark. Don't give up on me - or us - ever.,"Jeff Baron,","faith, love, peaks, resilence",0
Let the word of God go viral through you so that the Kingdom of Heaven may gain more followers!,Luckson T Mabade,"faith, inspiration, motivation, religious-quote",0
"His first destination, whenever he rose thus with ample time in hand, was always the altar of Saint Winifred, with its silver reliquary, where he stopped to exchange a little respectful and affectionate conversation with his countrywoman. He always spoke Welsh to her. The accents of his childhood and hers brought them into a welcome intimacy, in which he could ask her anything and never feel rebuffed. Even without his advocacy, he felt, her favor and protection would go with Hugh to Cambridge, but there was no harm in mentioning the need.",Ellis Peters (Edith Pargeter),"faith, saints",0
"Saints are not corporeal, but presences; they can reach and touch wherever their grace and generosity desire.","Ellis Peters (Edith Pargeter),","faith, saints",0
Your career is what fills your resume; your vocation is what fills your eulogy.,Chris Stefanick,"career, faith, vocation",0
"Not an idyllic hope for a later heaven but a living experience right now We cannot jump over this world or its woundedness and still try to love God. We must love God through, in, with, and even because of this world.","Richard Rohr,",faith,0
"We're fighting to worship God freely and share His Gospel freely. If we fight only to save our lives, then we're missing our true cause.","Tricia Mingerink,","faith, god",0
"Love of religion may or may not make you a good person, but religion of love always does.","Abhijit Naskar,","advaita, faith, goodness, humanist, interfaith, kindness, religious, secularism, spirituality, sufism",0
"EVERY TRUE CHRISTIAN IS A SOLDIER—of Christ—a hero ""par excellence!"" Braver than the bravest—scorning the soft seductions of peace and her oft-repeated warnings against hardship, disease, danger, and death, whom he counts among his bosom friends.

THE OTHERWISE CHRISTIAN IS A CHOCOLATE CHRISTIAN! Dissolving in water and melting at the smell of fire.","C.T. Studd,","bravery, christianity, faith, missionary, missions",0
"Go ahead and make me more like jesus, whatever the cost. But please, when I feel like I can't stand anymore and cry out ""Stop!"" Will you ignore my quotation mark stock quotation mark and remember that today I said ""Go ahead""?","Helen Roseveare,","christianity, faith, missions, suffering",0
"If you knew how quickly people would forget you after your death, you would not seek in your life to please anyone but God.",St. John Chrysostom,"death, faith",0
"How wonderful it is to know that we go through no experiences where God is not there in divine companionship, and the hotter the fire the sweeter the fellowship. You know, I can tell you, folks, in my own experience, that whenever I get into a situation where I decide to take a stand for something and it’s the unpopular thing to do, and you start getting flack, you have this tremendous sense of divine companionship. It’s what Peter talked about when he talked about the fact that when we go through persecution, the Spirit of grace and glory rests on us. I had this overwhelming sense of the presence of God strengthening. And here they were in the fiery furnace in divine companionship.

- Uncompromising Faith in the Fiery Furnace, Part 2 (Sermon)",John F. MacArthur Jr.,"bible, bible-study, christianity, encouragement, faith, hardships, john-macarthur, persecution, sermons, trials",0
It is easier for people to overlook their differences once they get to know someone.,"Elizabeth Faye, Hills of Moab","acceptance, faith, tolerance",0
"What type of steward would I be,"" Boaz said. ""If I didn't use the blessings God gave me to care for those in my power to help?","Elizabeth Faye, Hills of Moab","acceptance, empathy, equality, faith",0
"The enemy works so hard to take possession of our hearts because each one is the inheritance of God, and, as the Bible tells us, out of it flow the issues of life.","Liz Wright,","faith, hearts, life, power, purity",0
I can honestly testify to the truth that He can take the ashes of any life and make something beautiful. The redemptive power of His blood is absolute and it transforms any and every situation as we give it to Him and choose His presence over everything else.,"Liz Wright,","beauty-from-ashes, christian, faith, god, redemption, salvation, testimony",0
"Secular materialism dismisses belief in spiritual reality and the use of imagination as false; it sees beauty as dispensable and subjective, emotion as chemical, imagination (and with it, religion) as fantasy. Ironically, this view increasingly influences the way we live out our faith and speak about God, as apologists seek to argue God's existence on materialism's own terms, using scientific proof–style reasoning, and analytical debate to ""prove"" the reality of the spiritual world. It filters down to us in a thousand ordinary ways, shaping our models of spiritual growth, lines of productivity or casting faith as an assent to a list of doctrinal statements rather than the renewal of ourselves and stories. It makes us doubt the ""usefulness"" of beauty or the spiritual purpose of imagination, but this is a profoundly un-Christian view of faith and personhood. To reject image, emotion, and story as peripheral to faith is to ignore the way God created us – as being made in his image to create in our turn, as souls capable of both reason and analysis, but also equally capable of imagination, creativity, and emotion.",Sarah Clarkson,"beauty, faith, imagination, materialism",0
"विश्वास भनेको आफूले अरूप्रति गरेको आँकलन भङ्ग नहुनु मात्र हैन, अरूलाई आफूले आश्वस्त पारेका विषयमा आफू विश्वसनीय रहिरहन सक्नु पनि हो ।",Suman Pokhrel,"faith, nepali, nepali-quote, व-श-व-स",31
Trust isn't solely about keeping faith in others' promises; it's also about being dependable in the promises we've made to others.,Suman Pokhrel,"being-faithful, belief, faith, mutuality, nepali, nepali-writers, promise, relationships, trust",30
To believe is to not only hold others to their word but also to prove ourselves reliable in the guarantees we have offered.,Suman Pokhrel,"being-faithful, belief, faith, mutuality, nepali, nepali-writers, promise, relationships, trust",30
"Before I understand what I am doing, silent words pour out in a torrent of prayer. Oh, how long my spirit has been bound by bitterness.
But now, a ray of mercy has pierced the hidden dungeon of my soul. My griefs drain away, and hope fills the void. Words of confession become whispers of praise. As my feet move through the streets of Utsanek,
I exchange guilt for forgiveness, resentment for thanksgiving, turmoil for peace.","Andrea Renae,","darkness, faith, fantasy, light, mushrooms",1
"Beloved, let each individual stand resolute in their divine calling. Whatever path one is summoned to walk, let it be honored as a sacred undertaking, for it is not the nature of the work itself that determines its holiness but rather the intention and purpose behind it.",Bishop W.F. Houston Jr.,"faith, inspirational, inspirational-quotes, life, life-quotes, motivation, motivational, philosophy, spirituality, wisdom",1
