quote,author,tags,likes
"She’s in the rain
You wanna hurt yourself, I’ll stay with you
You wanna make yourself go through the pain
It’s better to be held than holding on",The Rose,"depression, holding-on, hope, kpop, lyric, she-s-in-the-rain, the-rose",0
"Keep yourself open to unexpected blessings, dear.","Sarah McCoy,","blessings, hope, wonder",0
"Such is hope, such is love.
That lost in darkness, above the dim ever-distant blighted night
HOPE is the BEACON and LOVE is the LIGHT.","Brett Barrell,","hope, inspirational, love-quotes-and-sayings, profound-thought",0
Vision tempered by fear is blindness.,Craig D. Lounsbrough,"blind, blindness, dream, fear, fearful, frightened, hope, vision",0
"Most of you don’t win because you can’t let go of fear, comfort, laziness, or childhood attachments.",Jordan Hoechlin,"childhood, fear, hope, invest, life, poor, rich, success, work",0
It's your will to keep the hope; it's God's will to fulfill it.,Ehsan Sehgal,hope,0
"Tired eyes repose, yet in dream attune
Better days ahead, agrees the evening’s wise moon,
As the chorus of stars rise, twinkle, and festoon.
I’ve faced the darkness with light and with love;
Fallen to the sun, then risen above,
Whether storming rain, or enduring tide;
I’ve never humbled behind clouds to hide.
Don’t cower to fear, and never lose sight,
Your power of will exceeds any plight.",Marie Helen Abramyan,"darkness-and-light, hope, inspirational, light-and-love, moon, nature, never-fear, stars, sun, willpower",0
"Psalm 23:6 Goodness and mercy follow him always—""all the days of his life""—the black days as well as the bright days, the days of fasting as well as the days of feasting, the dreary days of winter as well as the bright days of summer.","Charles H Spurgeon,","dark-days, goodness, hope, mercy, psalm-23, religion, spirituality",0
"I grew up in the valley of that mountain, just poor enough that I could imagine a way out.","Kevin Wilson,","hope, social-class",0
"If hope and optimism could be measured in facial expressions, the smiles and sparkling eyes in the room that day would have guaranteed our success","Sima Samar,","afghanistan, community, hope, optimism",0
"The suffering was over; the killing and bloodshed had stopped. Mind you, the poverty—even there, in the richest neighborhood of Kabul—was shocking: the children barefoot, their wounds and scars evidence of deprivation and the brutal past. But while their faces showed their malnourishment, their eyes glimmered with hope for a better future","Sima Samar,","afghanistan, bloodshed, hope, poverty, trauma",0
"... People with good intentions are like rays of sunshine on a cloudy day – they have this magical ability to see the silver lining in every situation. It's like they're wearing rose-colored glasses, seeing the world through a lens of positivity and hope...","Zahra Jamal,","good-intentions, hope, memories, people, positivity",0
"...y aún el antiutopista cree que es bueno luchar, por más que no haya victorias definitivas.","Luis Gregorich,","hope, inspirational, utopy",0
"She was like a butterfly not yet free from its cocoon, its beautiful wings still curled up. She was full of something he felt he'd lost. Hope. The thrill of living.","Ruth Druart,","cocoon, free, hope, living, ruth-druart, while-paris-slept",0
"Prayer, to me, is committing my aspirations, however childish, to a Power which, if I ask for a stone, will nevertheless give me the bread I need.","Ronald Knox,","faith, hope, prayer, religion",0
"The game is never over until it is over. It isn't over if there is a single pawn left on the board. If one side is down to a pawn and a king, and the other side has every player, there is still a game.","Matt Haig,","chess-analogys, hope, semicolon",2
"Existentialism is not so much an atheism in the sense that it would exhaust itself attempting to demonstrate the nonexistence of God; rather, it affirms that even if God were to exist, it would make no difference—that is our point of view. It is not that we believe that God exists, but we think that the real problem is not one of his existence; what man needs is to rediscover himself and to comprehend that nothing can save him from himself, not even valid proof of the existence of God. In this sense, existentialism is optimistic. It is a doctrine of action, and it is only in bad faith—in confusing their own despair with ours—that Christians are able to assert that we are “without hope.","Jean-Paul Sartre,","abandonment, atheism, existentialism, god, hope, philosophy",2
Is everybody else sick too?' I asked with some hope.,"Sylvia Plath,","hope, sick, sylvia-plath, the-bell-jar",2
"I pictured hope as a candle that needed to keep burning, no matter what.","R.J. Palacio,","hope, hope-in-the-dark",1
"They'll come around. You watch what happens the next time someone co-opt that symbol. People know now, it stands for courage. It stands for Hope. It stands for Superman. and the whole world will remember that.","Mark Waid,","hope, motivational",1
My love for him is what kept me alive. It's the type of love that gave me hope.,"Carmen Rosales,","hope, love",1
"all the emotions, hope was the most mysterious. It grew like the blue lotus, snaking up from muddy hearts, beautiful while it lasted.","Sue Monk Kidd,",hope,1
"May all your tears from grief water the flowers of hope, as though the more the tears, the more the flowers'll grow.",Criss Jami,"feel-better, grief, grieving, grieving-process, heartache, hope, hopefulness, okay-to-cry, pain, tears",1
"I've written about persistence
and perseverance
and yet
for those of us with patchwork lives
(projects, earnings, caretaking, home-tending,
playing, friending, loving, celebrating,
hurting, grieving, healing, assessing, re-grouping)
persistence and perseverance
has to be allowed
in patches,
not what from the outside might be viewed as
'normal'
(for whatever worth normal has,
the top of that overused bell curve).

So let me clarify.
When I talk about persistence,
it isn't about persistence of equal measure every day.
It's about not giving up on whatever is important to you,
and, especially, not giving up on yourself.
Some chapters of your life may allow many facets of your being,
others just cannot
and the feeling of failure that can arouse
is of no value.

Sometimes all you can do is ask yourself:
What must I do this week? today? next hour?
to continue the process as healthily as possible?
to accomplish the most?
It may be deep immersion in one,
or it may be an odd mix.
And tomorrow may be different.

And an unexpected gift may come and change everything.
And a Mack truck may hit and change everything.

Our answers to those questions may not look similar
but what I hope is similar
is the acceptance
of what must be.

Persist in your own patches.
Make your own quilt.",Shellen Lubin,"change, don-t-give-up, gifts, goals, hope, patchquilt-persistence, perseverance, persistence, perspective, self-care",1
"In the end, the only thing that a life unreclaimed by God can claim is that it has nothing to claim despite claims to the contrary.",Craig D. Lounsbrough,"christian, god, hope, jesus, justification, peace, purpose, redemption, salvation",0
The mind of man is a cistern in a land where it never rains.,Craig D. Lounsbrough,"christian, cistern, god, hope, jesus, man, mind, rain, water, wisdom",0
"Be gentle with yourself. You were a kid. Children think their environment is normal because it is all they’ve known. It’s easy to look back and recognize all the ways things weren’t right. All the cruel actions, the manipulation, and the apathy. When you’re a kid, you’re in it. You couldn’t have known better.","Alexander Verlangen,","childhood, hope, trauma",0
