,quote,author,tags,likes
1819,"Living and dying, sorrow and joy, the blisters on my feet and the jasmine behind the house, the persecution, the unspeakable horrors — it is all as one in me, and I accept it all as one mighty whole and begin to grasp it better if only for myself; without being able to explain to anyone else how it all hangs together. I wish I could live for a long time so that one day I may know how to explain it, and if I am not granted that wish, well, then somebody else will perhaps do it, carry on from where my life has been cut short. And that is why I must try to live a good and faithful life to my last breath: so that those who come after me do not have to start all over again, need not face the same difficulties. Isn’t that doing something for future generations?” (3 July 1943)",Etty Hillesum,"faith, self-help, self-improvement, spirituality",0
1820,It's a constant in this country that the people who make the laws love to talk about God when they take things from you.,"Talia Lavin,","america, christianity, faith",0
1821,"Between us, we had over seventy years of marriage under our belts when we met each other in 2021. One would assume we would know everything there was to know about commitment, communication, and the covenant of a marriage relationship. Yet in all those years with our first spouses, we’d never experienced the intimacy and power of praying together. We’d never held hands to pray out loud for our marriage or each other. We weren’t even sure why or how to do that for ourselves until the darkness of our respective grief drove us down to our knees.","Mary T Portzen,","faith, marriage, prayer",0
1822,"It isn’t that rote prayers don’t have a place as a meditative form of prayer. After all, Jesus taught His disciples to pray the Our Father. But rote prayers alone are limiting. If the only conversations I have with a friend or spouse are reading or speaking from a memorized script, how close would I get to them? How well would we know each other without genuine conversation? I could be using all the right words, but would I be having heartfelt talks that encourage and strengthen intimacy? God desires that same intimacy, the kind we seek with a spouse or close friend.","Mary Portzen,","faith, marriage, prayer",0
1823,"We concluded the only way to decide what pleased our Father was to measure everything according to His Word, meditating on “whatever is noble, whatever is right, whatever is pure, whatever is lovely, whatever is admirable” (Philippians 4:8).
We came up with a plan to make our choices based on the single question: Would we watch this, read that, go there, do this, or have this conversation if Jesus was sitting right next to us? The answer is simple.
Because He is.","Mary Portzen,","christian, faith, prayer",0
1824,"I often remind Nick these last fifteen years of our lives are the most important ones because we are following Jesus and walking the path to heaven together. I’d like to think we’ll have more than fifteen years together, but Nick is in his early seventies, and I just qualified for Medicare. We can’t count on it. What we do count on is God will give us enough time to fulfill His purpose for our lives.","Mary Portzen,","faith, marriage, prayer",0
1825,"Is the nature of men such, that they can reject miracle, and at the great moments of their life, the moment of their deepest, most agonizing spiritual difficulties, cling only to the free verdict of their heart?","Fyodor Dostoevsky,","doubt, faith, god, miracles",0
1826,"Thou didst not come down from the cross when they shouted to Thee, mocking and reviling Thee, ""Come down from the cross and we will believe that Thou art He."" Thou didst not come down, for again Thou wouldst not enslave man by a miracle. Thou didst crave faith given freely, not based on a miracle. Thou didst crave for free love and not the base raptures of the slave before the might that has overawed him for ever.","Fyodor Dostoevsky,","catholicism, faith, god, love, piety",0
1827,"Faith exalts the human heart, by removing it from the market-place, making it sacred and unexchangeable. Under the jurisdiction of religion our deeper feelings are sacralised, so as to become raw material for the ethical life: the life lived in judgement. When faith declines, however, the sacred is unprotected from marauders; the heart can be captured and put on sale. When this happens the human heart becomes kitsch. The clichéd kiss, the doe-eyed smile, the Christmas-card sentiments advertise what cannot be advertised without ceasing to be. They therefore commit the salesman to nothing; they can be bought and sold without emotional hardship, since the emotion, being a fantasy product, no longer exists in its committed and judgement-bearing form.","Roger Scruton,","artificiality, belief, faith",0
1828,Human nature tends to disbelieve strange phenomena that doesn’t align with constraints of conventional reality. Dismissing experiences as imagination or insanity is less complicated than understanding their spiritual implications.,"Elise Monet,","faith, inspiration, life, psychology, spirituality, truth",0
1829,"Nathan bowed his head, imagining God looking down past the stars and the cloud-skirted moon to Nathan behind the curtains and the widow on the sofa while both prayed for help.","KyLee Woodley,","faith, faith-in-fiction, inspirational-quotes-in-fiction",0
1830,the curse turned to grace when the hurt turned to faith,DMX,"christianity, faith, inspirational, rap",0
1831,"Though I don’t consider myself religious, I've come to the realisation that there's something out there. And while I am certain no one truly knows who or what, what matters is faith itself. Faith is a personal, unique thing to each of us, and we should respect one another's beliefs.",Blade Seventh,"belief, faith, god, religion",0
1832,"If our reading of the Bible focuses our eyes on anyone other than God, we have gotten backwards the transformation process.
(ch. 1)","Jen Wilkin,","bible, bible-study, christian, christian-life, faith, god, spiritual-growth, spirituality",0
1833,"And Christ still sends me roses. We try to be formed and held and kept by him, but instead he offers us freedom. And now when I try to know his will, his kindness floods me, his great love overwhelms me, and I hear him whisper, Surprise me.","Ron Hansen,",faith,0
1834,"We can never be angry with the people we love for long, then why do we think that God can be angry with us.

11/01/2025 - 11:11",Vishesh Panthi,"faith, god, love, quotes, sprituality, thoughts, visheshpanthi",0
1835,"Maybe life itself has no meaning, but everything in life has a meaning, life is about living, everything you live, whether it is pain, happiness, struggle, victory, defeat, love, attachment, living everything

11/01/2025",Vishesh Panthi,"faith, happiness, life, living, love, pain, success, though",0
1836,"My every book, stories, poetry poem, reading, writing and every work is dedicated to God, please do not tell me that I should do a lot of worship",Vishesh Panthi,"dedication, faith, god, life, quotes, work, worship",0
