,quote,author,tags,likes
2550,"You cannot change who I was, but you have changed who I shall become.""

- Caleb.","E.V. Drake,","change, hope, love",0
2551,"You cannot change who I was, but you have changed who I shall become.","E.V. Drake,","change, hope, love, respect",0
2552,"There will be pain for us all. But it will not be all pain. Nor will this pain be the last. We and you too- you most of all, dear boy- will have to pass through the bitter water before we reach the sweet. But we must be brave of heart, and unselfish, and do our duty, and all will be well. (Van Helsing)","Bram Stoker,","bravery, dracula, hope, inspirational, van-helsing",6
2553,"I always have a plan. Now, whether it’s a good plan can only be determined after it’s implemented.","Madisyn Carlin,","christian, christian-fantasy, fairy-tale-retellings, faith, hope, mulan",4
2554,"The road had not been easy, and pain and thorns littered the path she trod, but during the entire tear-filled journey, He had not forsaken her.","Madisyn Carlin,","christian-fiction, fairy-tale-retelling, faith, family, friendship, hope, romance",2
2555,"Without a mindful willingness to traverse our own discomfort and to listen in challenging spaces, we are doomed. At times this does mean choosing to sit in dialogue across from groups who hold egregious ideologies to our own. There is no binary conflict, nor binary solution to conflict. Just as there are no binary people.",D. Simone,"communication, conflict, hope, left-wing, listening, nonbinary, peace, politics",1
2556,"There is reasonable hope. Hopelessness-just like its opposite, blind hope-is the result of a belief in permanance.",Jamyang Khyentse,"buddhism, hope, impermanence",1
2557,"Mais malgré tout, je ne peux pas m’empêcher d’espérer et de rêver, parfois j’ai l’impression que c’est la seule chose que je peux faire.","Cora Reilly,",hope,0
2558,Trusting God wholeheartedly during difficult times in life can be your superpower.,Angel Moreira,"christ, faith, faith-quote, god, hope, life, love, trust",0
2559,"Reinvention requires both a kind of death and a desire to keep living. And so at its core, reinvention is inextricably linked to hope: the hope that we can find another way, take another shape.","Vivek Shraya,","hope, reinvention",0
2560,"Oh yes you can, Doodle,' I said. 'All you got to do is try.","James Hurst,","determination, hope, strength",0
2561,"Bobby walks Carmen toward her car. He glances sideways once, catches her glancing sideways right back at him with a secretive smile, and he considers the possibility that maybe the opposite of hate is not love. It’s hope. Because hate takes years to build, but hope can come sliding around the corner when you’re not even looking.","Dennis Lehane,",hope,0
2562,"The simple sharing of hope, its weight not so heavy after all, is a wonder. A lifting. A rising. A surfacing.","Daniel Kraus,",hope,0
2563,"Hope” is the next word I want to consider mathematically. We’d probably all agree, initially, that it’s a term with a positive value. Renowned Buddhist philosopher Thich Nhat Hanh, however, begs to differ. On the contrary, he says he perceives something tragic in hope.","Steven Heighton,","hope, thich-nhat-hanh",0
2564,"DEVOURING NOVELS when you’re young — as does the protagonist of The Shadow Boxer — gives you a glimpse of the necessity of liberation, but unless you’re very lucky you don’t instantly waken. Likewise, reading Buddhist scriptures for twenty years might make you kinder and more thoughtful, but the only thing that will foment fundamental change is subjecting the insights to disciplined practice.
Knowing what’s wrong — even knowing the solution — is not enough. Besides, at twenty or thirty or forty, or, in fact, fifty, sixty, older, many cling to the hope that somehow things will still work out, that eventual success, praise, sex, friends, likes and loves will confer a final happiness. In fact, you have to suffer enough first that you finally give up that hope.","Steven Heighton,",hope,0
2565,"Our humanity possesses needs of such depth and intensity that the whole of our humanity itself is woefully inadequate in its ability to meet those needs. And while such an amazing paradox would readily invite us to embrace the notion that something greater than us exists, we adamantly ignore any such possibility. As such, we run ourselves to a host of graves where we bury the precious parts of ourselves that should never have been buried. And I would suggest that Christmas was the time that God came so that every grave would remain empty because every need would be met.",Craig D. Lounsbrough,"buried, christmas, faith, god, grace, grave, hope, jesus, mercy, needs",0
2566,You need Hope to be hopeful and on some level to even be hopeless...,Frank D. Prestia,"hope, hope-quotes, hopeful-and-encouraging, hopeless, hopelessnes, inspiration, inspirational, inspirational-quotes",0
2567,"Human beings suffer,
They torture one another,
They get hurt and get hard.
No poem or play or song
Can fully right a wrong
Inflicted and endured.

History says, don’t hope
On this side of the grave.
But then, once in a lifetime
The longed-for tidal wave
Of justice can rise up,
And hope and history rhyme.

So hope for a great sea-change
On the far side of revenge.
Believe that a farther shore
Is reachable from here.
Believe in miracles
And cures and healing wells.

Call miracle self-healing:
The utter, self-revealing
Double-take of feeling.
If there’s fire on the mountain
And lightning and storm
And a god speaks from the sky

That means someone is hearing
The outcry and the birth-cry
Of new life at its term.
It means once in a lifetime
That justice can rise up
And hope and history rhyme.","Seamus Heaney,",hope,0
2568,The light at the end of the tunnel doesn’t matter if you’re going backwards.,Craig D. Lounsbrough,"belief, determination, faith, goals, hope, light, success, tunnel",0
2569,"Optimism can be thought of as a cheery disposition to always look on the bright side of life, even despite the evidence. It is an attitude that can easily breed complacency and inaction. Hope, on the other hand, is a more active and radical ideal that recognizes the real possibility of failure, yet at the same time holds on to the prospect of success despite the odds, driven by a deep commitment to an outcome we value.","Roman Krznaric,","commitment, failure, hope, optimism, outcome, success",0
